/Users/matteoceccarello/Datasets/GoogleWords/google-1k.bin,/Users/matteoceccarello/Datasets/GoogleWords/google-1k.bin,0.6,2104,0,431039d
/Users/matteoceccarello/Datasets/GoogleWords/google-10k-left.bin,/Users/matteoceccarello/Datasets/GoogleWords/google-10k-right.bin,0.6,115887,9,431039d
